area,upper_cut,run,Q_DM,dofs,P,nsigma,ok
35000,980,1,18.298754,6,0.994473,2.774575,True
35000,980,2,19.658315,6,0.996815,2.949303,True
35000,980,3,24.451159,6,0.999569,3.520155,True
35000,980,4,14.464199,6,0.975141,2.243579,True
35000,980,5,18.333963,6,0.994550,2.779181,True
35000,1020,1,20.857886,6,0.998054,3.098407,True
35000,1020,2,23.834869,6,0.999440,3.450249,True
35000,1020,3,22.831154,6,0.999145,3.334331,True
35000,1020,4,21.502129,6,0.998510,3.176662,True
35000,1020,5,20.667010,6,0.997895,3.074983,True
