area,upper_cut,run,Q_DM,dofs,P,nsigma,ok
35000,940,5,8.204587,3,0.958033,2.033843,True
35000,980,1,16.452057,3,0.999084,3.315155,True
35000,980,2,18.059098,3,0.999572,3.522389,True
35000,980,3,17.055358,3,0.999312,3.394136,True
35000,980,4,10.966102,3,0.988089,2.514782,True
35000,980,5,15.571291,3,0.998612,3.197104,True
35000,1020,1,18.346003,3,0.999627,3.558362,True
35000,1020,2,22.458231,3,0.999948,4.044797,True
35000,1020,3,18.786229,3,0.999697,3.612994,True
35000,1020,4,14.785158,3,0.997990,3.088786,True
35000,1020,5,18.015121,3,0.999563,3.516849,True
