stat,scale,bin,snr,frac_diff,band,n_realizations,n_seeds
peaks,2,1,5.800000000000001,-0.13979526551503518,0.2411525341694409,200,1
peaks,2,1,6.2,-0.11585993820803295,0.30171342426063474,200,1
peaks,2,1,6.6000000000000005,-0.1210762331838565,0.3397302892878146,200,1
peaks,2,1,7.000000000000001,-0.12605042016806722,0.4676151581832016,200,1
peaks,2,1,7.400000000000001,-0.22121212121212122,0.452023305671869,200,1
peaks,2,1,7.800000000000001,-0.22698072805139188,0.5676699512062982,200,1
peaks,2,1,8.2,-0.1019108280254777,0.7857663131828821,200,1
peaks,2,1,8.600000000000001,-0.12396694214876033,0.8771239114989496,200,1
peaks,2,1,9.0,-0.15873015873015872,0.8872339090714643,200,1
peaks,2,1,9.400000000000002,-0.222972972972973,1.1179318991739386,200,1
peaks,2,1,9.8,-0.14035087719298248,1.2026184625693923,200,1
peaks,2,2,-1.8,-0.01388888888888889,1.4932331935670204,200,1
peaks,2,2,-1.4,-0.003067484662576687,0.5842330354215003,200,1
peaks,2,2,-0.9999999999999999,-0.015965480043149946,0.21186129176031665,200,1
peaks,2,2,-0.5999999999999999,-0.0070482699700982485,0.09574446494672163,200,1
peaks,2,2,-0.19999999999999996,-0.002985627328905039,0.04523362820141078,200,1
peaks,2,2,0.20000000000000018,0.00011417069787896215,0.028606399538133567,200,1
peaks,2,2,0.6000000000000003,0.002296106178132283,0.021445667054298935,200,1
peaks,2,2,1.0000000000000002,0.002942722284710285,0.015750011247264183,200,1
peaks,2,2,1.4000000000000001,0.0034349228113951347,0.01426494247101777,200,1
peaks,2,2,1.8,0.003535177464756269,0.013299176595201042,200,1
peaks,2,2,2.2,0.0017325135783408233,0.015031671843950994,200,1
peaks,2,2,2.6000000000000005,-0.0001783182671590805,0.016317878824615602,200,1
peaks,2,2,3.0000000000000004,-0.003421703311933828,0.017385598519380662,200,1
peaks,2,2,3.4000000000000004,-0.007678016778426079,0.026152631931640358,200,1
peaks,2,2,3.8000000000000003,-0.01939580430163124,0.0334172612376654,200,1
peaks,2,2,4.2,-0.024181468007703828,0.04463637780405742,200,1
peaks,2,2,4.6000000000000005,-0.0342273256514233,0.05962388499068696,200,1
peaks,2,2,5.0,-0.046615914068203146,0.08324422492189552,200,1
peaks,2,2,5.4,-0.07146108329540282,0.10133198389118428,200,1
peaks,2,2,5.800000000000001,-0.06888138138138138,0.13756099137626365,200,1
peaks,2,2,6.2,-0.07942028985507248,0.16273858771387603,200,1
peaks,2,2,6.6000000000000005,-0.11657363675397166,0.1790749859662735,200,1
peaks,2,2,7.000000000000001,-0.08322663252240718,0.23169402379037177,200,1
peaks,2,2,7.400000000000001,-0.1421612046058459,0.2662494762190304,200,1
peaks,2,2,7.800000000000001,-0.08735332464146024,0.34123213372366107,200,1
peaks,2,2,8.2,-0.10614035087719298,0.3563595816464172,200,1
peaks,2,2,8.600000000000001,-0.12573443008225618,0.4845924402568156,200,1
peaks,2,2,9.0,-0.19069767441860463,0.46901723298173625,200,1
peaks,2,2,9.400000000000002,-0.11159737417943107,0.6030977558980598,200,1
peaks,2,2,9.8,-0.10354223433242507,0.6445682483678286,200,1
peaks,2,3,-1.8,-0.00404040404040404,0.6179011708626002,200,1
